id,popularity,return,vote_average,release_year,runtime,belongs_to_collection,production_companies,production_countries,16,35,10751,12,14,10749,18,28,80,53,27,36,878,9648,10752,10402,99,37,10769,10770,en,fr,es,de,it,ja,ru,zh,pt,cn,other_lang
182,5.290831,0.184840875,5.9,2006,108.0,,"[6194, 14315, 70319]",['US'],0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
183,5.763954,2.3798166666666667,6.1,1989,100.0,,[33],['US'],0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
184,16.415498,3.306096833333333,7.3,1997,154.0,,[14],['US'],0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
185,17.112594,12.085909090909093,8.0,1971,136.0,,"[88, 6194]","['GB', 'US']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,11.15092,2.085514111111112,7.4,2006,110.0,,"[308, 816, 826, 1204, 2116, 21962]","['DE', 'US']",0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
187,15.010525,3.9683455,7.2,2005,124.0,135179,"[7405, 10807, 53009]",['US'],0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
189,20.623642,0.6062710153846154,6.3,2014,102.0,135179,"[14, 10807, 11005, 11006, 13241, 29076, 41658]",['US'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
192,11.469751,3.86,7.2,1986,130.0,,"[4606, 7110, 20091, 45693]","['FR', 'IT', 'DE']",0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,8.105708,3.1578947368421053,6.4,1994,118.0,115570,[4],['US'],0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
194,12.879381,17.3921954,7.8,2001,122.0,,"[591, 592, 4411, 5358, 12000, 23446, 25020, 27897, 30994]","['FR', 'DE']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
195,3.351442,0.0,7.3,1932,83.0,,[4],['US'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
196,13.043999,6.113189575,7.1,1990,118.0,264,"[33, 56, 20448]",['US'],0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
197,20.755149,2.9166666666666665,7.7,1995,177.0,,"[4564, 7965, 11353]",['US'],0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
198,7.274948,0.0,7.7,1942,99.0,,[60],['US'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,8.808497,3.260869565217391,7.0,1996,111.0,115570,"[4, 76068]",['US'],0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
200,9.538877,1.6857142857142855,6.3,1998,103.0,115570,[4],['US'],0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
201,11.367801,1.1218804333333334,6.1,2002,117.0,115570,[4],['US'],0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,8.212399,6.0,7.2,1973,110.0,,[120],['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
204,7.643793,0.0,7.9,1953,147.0,,"[141, 144, 534, 11788]","['FR', 'IT']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
205,10.262332,2.171428571428572,7.5,2004,121.0,,"[35, 60, 564, 1205, 2760, 7495, 11912, 19834]","['CA', 'GB', 'US', 'IT', 'ZA']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
207,19.905716,14.381714390243902,8.1,1989,129.0,,"[9195, 10282]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,13.99011,0.0,7.4,1944,118.0,,[6194],['US'],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
213,12.410427,3.31875,7.8,1959,136.0,,[8411],['US'],0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,14.938035,16.3876815,6.1,2006,108.0,656,"[35, 2061, 23019]",['US'],0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
215,15.399863,38.23127325,6.3,2005,92.0,656,"[35, 1053, 2061, 23019, 64651]",['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,5.855308,0.0,7.5,1974,93.0,,"[10869, 11626]",['DE'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,12.577266,4.252086664864865,5.7,2008,122.0,84,"[1, 4]",['US'],0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
218,19.293562,12.2455,7.4,1984,108.0,528,"[41, 1280, 3952, 4764, 7745]","['GB', 'US']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
219,6.302926,6.634363517081223,7.3,2006,121.0,,[49],['ES'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220,6.42883,5.0,7.5,1955,115.0,,[6194],['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
221,10.968169,0.0,7.6,1955,111.0,,[6194],['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,8.590813,4.658385093167702,7.7,1940,130.0,,[1553],['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
226,6.536006,5.7703035,7.2,1999,118.0,,"[43, 54, 307, 1422, 11351]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
227,6.435926,3.3697647,6.9,1983,91.0,,"[70, 6194]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
229,7.000417,0.0,7.4,1935,75.0,218406,[33],['US'],0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,5.768575,1.88,6.3,2005,128.0,,"[129, 6194, 6735, 7786, 20665, 20666]",['US'],0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
232,8.20519,0.249448,6.8,1983,94.0,,[33],['US'],0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
233,3.386374,0.0,7.2,1979,117.0,,"[14150, 14772]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
234,7.191271,0.0,7.7,1920,78.0,,[55],['DE'],0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
235,15.206957,6.53592675,7.8,1986,89.0,,"[5, 1153, 90896, 90897]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236,5.254847,5.039879666666667,6.9,1994,106.0,,"[105, 11840, 39250]","['AU', 'FR']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237,5.235419,0.390625,5.9,2003,93.0,,[11561],"['FR', 'GB']",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
238,41.109264,40.844401833333336,8.5,1972,175.0,230,"[4, 10211]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
239,11.845107,8.668972844615944,8.0,1959,122.0,,"[219, 11982]",['US'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240,36.629307,3.657141615384616,8.3,1974,200.0,230,"[4, 536]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
241,11.226856,1.4789048823529412,6.9,1994,119.0,,"[508, 644, 4198, 6194, 10104, 68551]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
242,17.185349,2.532704851851852,7.1,1990,162.0,230,[4],"['IT', 'US']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
243,8.524956,1.5708765,7.0,2000,113.0,,"[32, 9195]","['GB', 'US']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244,8.73274,14.88095238095238,7.7,1933,100.0,135495,[6],['US'],0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,10.956665,4.777777777777778,6.6,2002,101.0,,[33],"['GB', 'US']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
246,6.428263,0.0,7.3,2003,111.0,,"[567, 568, 569, 570]",['JP'],0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
247,10.223264,0.0,7.7,1956,85.0,,"[60, 52795]",['US'],0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
249,5.963782,0.0,6.7,1989,116.0,,"[18, 306]",['US'],0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,5.06264,0.0,7.5,1999,91.0,95891,[165],['DK'],0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
251,11.945397,22.954545454545453,6.9,1990,127.0,,[4],['US'],0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252,12.416635,1.3333333333333333,7.4,1971,100.0,,"[4, 3434]",['US'],0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
253,9.773768,23.111119428571428,6.4,1973,121.0,645,"[60, 7576, 10761]",['GB'],0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,19.761164,2.657004830917874,6.6,2005,187.0,,"[11, 33, 68, 69]","['NZ', 'US', 'DE']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
255,6.564465,0.0,7.4,1968,96.0,185682,"[53, 64]",['FR'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
257,12.369935,0.84187412,6.7,2005,130.0,,"[355, 2979, 6732]","['CZ', 'FR', 'IT', 'GB']",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,11.97502,0.0,7.2,1970,100.0,185682,"[72, 73]",['FR'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,3.762139,0.0,6.9,1979,89.0,185682,[53],['FR'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,5.865697,0.0,7.4,1935,86.0,,"[4978, 10932]",['GB'],0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
261,11.794846,5.8567746666666665,7.6,1958,108.0,,"[100, 8411]",['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262,9.093411,0.0,7.6,1982,109.0,,"[306, 10214]",['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,7.543337,0.5871422222222222,7.5,1963,103.0,,"[109, 1714, 10000]","['FR', 'IT']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
267,6.715019,0.0,7.2,1997,103.0,,"[49, 591, 7832]","['FR', 'ES']",0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
268,19.10673,11.7528264,7.0,1989,126.0,120794,"[1382, 4357, 6194]","['GB', 'US']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
269,8.200586,0.0,7.7,1960,90.0,,"[249, 10906, 10907]",['FR'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
271,5.135373,0.0,6.6,1984,126.0,,"[113, 115, 3221, 6181, 12984]","['SE', 'NO']",0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
272,28.505341,2.4947911533333333,7.5,2005,140.0,263,"[429, 923, 6194, 9993, 9996, 19231]","['GB', 'US']",0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
273,3.10114,0.0,7.0,2001,107.0,,"[116, 117]",['DE'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
274,4.307222,14.354890631578948,8.1,1991,119.0,9743,"[41, 55072]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,12.61469,8.65885357142857,7.7,1996,98.0,,"[1382, 10163]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
276,5.681706,0.0,7.2,2004,127.0,,"[121, 122, 124, 201]","['AT', 'DE']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277,20.624333,4.350384409090909,6.6,2003,121.0,2326,"[126, 7733, 7734, 7735, 7736]","['DE', 'HU', 'GB', 'US']",0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
278,51.645403,1.13365876,8.5,1994,142.0,,"[97, 6194]",['US'],0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
279,12.677592,2.8873905,7.8,1984,160.0,,[6194],['US'],0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
280,22.661695,5.2,7.7,1991,137.0,528,"[574, 1280, 5358, 14723, 61409]","['FR', 'US']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
281,11.223055,0.1895069285714285,6.8,1995,145.0,,[574],['US'],0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
284,11.994281,8.333333333333334,8.1,1960,125.0,,"[60, 11241]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,31.363664,3.203333333333333,6.9,2007,169.0,295,"[2, 130, 19936]",['US'],0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
287,6.924072,7.269714285714286,6.6,1988,108.0,,"[41, 1312]",['US'],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
288,16.715935,10.95890410958904,7.6,1952,85.0,,"[60, 893]",['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
289,13.916101,11.916287015945333,7.9,1942,102.0,,[6194],['US'],0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
290,8.387026,0.683771,7.4,1991,116.0,,"[306, 10163, 11273]","['GB', 'US']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
293,12.583826,0.0,7.0,1992,123.0,,[5],['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
296,20.818907,2.175,5.9,2003,109.0,528,"[5, 763, 6194, 7340, 19116, 23636]","['DE', 'GB', 'US']",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
297,14.026744,1.588223333333333,6.9,1998,178.0,,"[33, 136]",['US'],0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
298,12.16276,3.6625014588235296,6.5,2007,122.0,304,"[79, 129, 2596, 6194]",['US'],0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
299,7.29506,0.0,6.6,1960,127.0,,"[6194, 67993]",['US'],0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300,10.603991,1.58739,6.8,2006,105.0,,"[9, 591, 5358, 6586, 11911, 11912]","['FR', 'IT']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
301,10.847383,0.0,7.6,1959,141.0,,[6194],['US'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
302,14.481103,2.8770926923076923,6.5,2003,102.0,,"[83, 104, 147, 148, 149, 150]","['FR', 'GB']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
303,10.135111,12.232371,7.8,1946,102.0,,[6],['US'],0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306,11.787784,2.38417978,5.5,1994,104.0,85861,"[4, 30]",['US'],0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
307,6.130177,0.0,7.9,1945,100.0,256729,"[153, 193]",['IT'],0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
308,6.589304,4.5742101,6.8,2005,105.0,,"[208, 10146, 22456]","['FR', 'US']",0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,6.064954,0.0,7.7,1998,105.0,,"[156, 3221, 11672]","['DK', 'SE']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
310,15.947524,6.0571604375,6.4,2003,101.0,124949,"[33, 158, 159, 160]",['US'],0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
311,32.182851,0.0,8.3,1984,229.0,,"[6194, 7965]","['US', 'IT']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
313,11.556057,0.11513875,7.3,2006,112.0,,"[163, 164]","['CA', 'GB']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
314,13.340272,0.82102379,4.2,2004,104.0,,"[79, 813, 6194, 52945, 52946, 52947]",['US'],0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
315,4.220541,0.0,6.5,1965,83.0,,[170],['US'],0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,4.938231,0.0,5.9,2000,122.0,,[1490],"['US', 'DE']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
319,17.189328,0.98252408,7.5,1993,120.0,,"[342, 3322, 6194, 10210]",['US'],0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
320,11.424974,2.47206152173913,6.8,2002,118.0,,"[129, 1088, 1089]",['US'],0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,12.602438,6.2728808,7.6,2003,138.0,,"[79, 171, 172, 6194]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
326,7.418574,1.8794549696969696,5.1,2006,105.0,,[12],['US'],0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
327,8.134524,1.2708333333333333,6.8,2000,114.0,,"[528, 567, 6516, 11561, 11562, 11563]","['GB', 'JP', 'US']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0
329,8.863776,14.604761904761904,7.6,1993,127.0,328,"[33, 56]",['US'],0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
332,11.677244,0.0,4.3,1999,78.0,237445,"[2, 175, 20477]",['US'],0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
334,9.091636,1.309508189189189,7.5,1999,188.0,,"[12, 178, 179]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
335,15.589351,1.0643016,8.1,1968,175.0,,"[4, 218, 11386]","['IT', 'ES', 'US']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
336,9.611094,0.0,7.7,1971,157.0,,"[60, 218, 1110]",['IT'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
337,8.260823,0.0,7.0,2003,94.0,,[189],['FR'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
338,10.605595,16.538516666666666,7.4,2003,121.0,,"[46, 201, 1972]",['DE'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
339,8.291886,0.5759457142857143,7.5,1991,129.0,,"[181, 182, 183, 184, 185, 186, 187]","['DE', 'FI', 'FR', 'GB', 'US']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0
340,7.738924,0.3854185714285714,7.4,2005,106.0,,"[11345, 11509, 12808, 54285]",['US'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
342,3.894549,0.0,6.7,2004,98.0,,[161],['DE'],0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
343,10.878112,0.0,7.7,1971,91.0,,[4],['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
344,3.931984,0.0,7.5,1999,110.0,344936,"[191, 5011, 8465]",['DE'],0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
345,13.268484,2.4937108923076923,7.1,1999,159.0,,"[194, 195, 385, 6194]","['GB', 'US']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
346,15.01777,0.1359205,8.2,1954,207.0,,[882],['JP'],0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
348,23.37742,9.539254636363635,7.9,1979,117.0,8091,"[306, 19747]","['US', 'GB']",0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
350,13.102384,9.330031257142856,7.0,2006,109.0,,"[306, 444, 445, 682, 711]",['US'],0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
363,10.234986,0.0,7.3,2004,121.0,,"[200, 201, 203, 204, 7201, 11731]","['DE', 'TR']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
364,15.001681,3.5,6.6,1992,126.0,120794,"[1382, 6194]","['GB', 'US']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
377,13.694713,14.169173888888889,7.2,1984,91.0,8581,"[12, 1531]",['US'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
378,14.011415,4.86338,7.2,1987,94.0,,"[306, 11273]",['US'],0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
379,7.495853,0.3628863571428571,7.5,1990,115.0,,"[306, 11273]",['US'],0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
380,11.267467,16.512,7.6,1988,133.0,,"[60, 206]",['US'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
